"updated_at","location_id","address","city","external_source","facebook_places_id","lat","lng","name","short_name"
"2019-02-22 20:27:02.47417+01",1773141,"Воронеж, ул. Бульвар Победы, 23 Б","г. Воронеж, Воронежская обл. (Voronezh)","facebook_places",107980195956374,51.710740000000001,39.159799999999997,"ТРК Арена","ТРК Арена"
"2019-02-25 12:15:34.294488+01",212994805,"Level +960, Gorky Gorod, Esto-Sadok, Sochi, Russia · Estosadok, Krasnodarskiy Kray, Russia","Estosadok, Krasnodarskiy Kray, Russia","facebook_places",504778836302032,43.670415095343998,40.261488969220998,"Rixos Krasnaya Polyana Sochi","Rixos Krasnaya Polyana Sochi"
"2019-02-25 19:27:30.386511+01",464460160627902,"","","facebook_places",464460160627902,55.867838539520001,37.589978044848998,"Отрадное-Алтуфьево","Отрадное-Алтуфьево"
"2019-02-25 19:30:07.180848+01",215030018,"Москва, ул. Воздвиженка, д.3/5","Москва","facebook_places",122637967785435,55.751309999999997,37.609340000000003,"Российская государственная библиотека","Российская государственная библиотека"
"2019-02-25 19:04:03.157815+01",14091773,"Lomonosov Moscow State University,GSP-1, Leninskie Gory, Moscow","","facebook_places",135004059904537,55.706282564033003,37.536661085562997,"МГУ - Moscow State University","МГУ - Moscow State University"
"2019-02-25 13:55:15.407733+01",499843506,"420111, РФ, Г. Казань, ул. Пушкина, д.30, офис 212","Kazan, Tataristan (Kazan, Tatarstan)","facebook_places",312174112166453,55.791209064396000,49.125065803528003,"Казань, Татарстан | Kazan, Tataristan","Казань"
"2019-02-22 14:17:49.765205+01",401350510,"","","facebook_places",113623825514434,55.741111111111003,37.629444444443998,"Новокузнецкая","Новокузнецкая"
"2019-02-25 08:55:03.163127+01",744095,"Новинский бульвар, 8","Москва","facebook_places",169773279711350,55.751379999999998,37.584389999999999,"Lotte Plaza","Lotte Plaza"
"2019-02-25 08:57:37.569974+01",575630949486458,"","","facebook_places",575630949486458,55.753055584214998,37.621125063256997,"ГУМ Красная Площадь","ГУМ Красная Площадь"
"2019-02-25 08:55:15.302317+01",76384854,"Московская область, Дмитровский район, д.Степаново","","facebook_places",331557286860603,56.260146073780000,37.429847567421000,"Горнолыжный Клуб Степаново","Горнолыжный Клуб Степаново"
"2019-02-25 09:07:54.511478+01",527843753,"141031, Московская обл., Мытищинский р-н, Вешки пос.","Москва","facebook_places",847282045287236,55.752200000000002,37.615600000000001,"Новые Вешки","Новые Вешки"
"2019-02-25 09:09:38.955614+01",264528814229160,"","","facebook_places",264528814229160,55.865272210294002,37.474828143777003,"Метро Беломорская","Метро Беломорская"
"2019-02-25 14:16:38.082708+01",152729938111322,"Новослободская, 23","Москва","facebook_places",152729938111322,55.781599999999997,37.598230000000001,"Центр им. Вс. Мейерхольда/The Meyerhold Theatre Centre","Центр им. Вс. Мейерхольда/The Meyerhold Theatre Centre"
"2019-02-25 10:23:37.402917+01",498569540,"Р257","","facebook_places",1581081772117276,43.192593350000003,44.539370250000999,"Ергаки","Ергаки"
"2019-02-25 10:21:30.22795+01",860129357,"","","facebook_places",378811438938196,55.762055560000000,37.585972220000002,"Kutafin Moscow State Law University","Kutafin Moscow State Law University"
"2019-02-25 12:06:34.334807+01",535233444,"","","facebook_places",425480140806144,55.720408705099999,37.593925976556001,"Президиум Академии Наук","Президиум Академии Наук"
"2019-02-22 20:34:14.55195+01",242917795,"Via Manzoni 12","","facebook_places",163052723846496,55.685352249373999,37.307111946455002,"Милан Италия","Милан Италия"
"2019-02-25 18:07:12.36722+01",485477738171377,"улица Гагарина, 16","","facebook_places",485477738171377,55.604190000000003,38.106540000000002,"МФТИ ФАЛТ","МФТИ ФАЛТ"
"2019-02-25 09:08:00.059307+01",1428747887193231,"Leningradsky Prospect, 80, Moscow, Russia, 127299","","facebook_places",1428747887193231,55.807540000000003,37.509480000000004,"Synergy University, Moscow, Russia","Synergy University"
"2019-02-25 10:24:04.767611+01",1432190430198920,"ул. Садовая-Самотечная, 8,","","facebook_places",1432190430198920,55.773009999999999,37.614400000000003,"МГПУ","МГПУ"
"2019-02-22 20:35:25.084519+01",352576463,"","","facebook_places",109438665741985,56.833333333333002,60.583333333333002,"Yekaterinburg","Yekaterinburg"
"2019-02-25 08:56:15.679914+01",507215474,"","","facebook_places",173818002701442,54.791312645251999,83.049747444280996,"Санаторий ""Барвиха""","Санаторий ""Барвиха"""
"2019-02-25 08:56:16.560656+01",1725241991116432,"Жуковка 71","","facebook_places",1725241991116432,55.737379767421999,37.241592407227003,"Рублевка","Рублевка"
"2019-02-25 08:56:32.36589+01",279001969388400,"","","facebook_places",279001969388400,56.929092046624000,24.176986320266000,"Рублёвка","Рублёвка"
"2019-02-25 10:57:33.181081+01",1810771748936494,"Москва, Проспект Мира 119, владение 75","","facebook_places",1810771748936494,55.829599871220999,37.639387914902002,"Москва, ВДНХ, пав. 75","Москва"
"2019-02-25 10:24:29.001943+01",282421442293791,"Каширское шоссе, 31 (м. Каширская)","","facebook_places",282421442293791,55.649920000000002,37.664470000000001,"НИЯУ МИФИ","НИЯУ МИФИ"
"2019-02-25 10:32:35.747784+01",293995661,"","","facebook_places",119351791443925,55.657222222222003,37.540277777778002,"Kaluzhskaya","Kaluzhskaya"
"2019-02-25 18:56:42.959065+01",803361052,"ул.Молодежная","","facebook_places",845864135449155,55.940401799999996,37.487314200000000,"Долгопрудный Парк","Долгопрудный Парк"
"2019-02-25 10:25:35.972231+01",209661169,"","","facebook_places",104022926303756,37.444099999999999,-122.163300000000007,"Palo Alto, California","Palo Alto"
"2019-02-25 09:09:43.361479+01",301239182,"9, Institutskiy pereulok","Dolgoprudnyy, Moskovskaya Oblast', Russia","facebook_places",174632852715591,55.930557299999997,37.517139399999998,"Физтех-Союз","Физтех-Союз"
"2019-02-25 10:25:03.055914+01",1574013959558984,"Строгинское шоссе, вл. 1","","facebook_places",1574013959558984,55.803903162864998,37.439599105588002,"SuperBeach"" в ""Берёзы Парк"" Berezy Park","SuperBeach"" в ""Берёзы Парк"" Berezy Park"
"2019-02-25 12:05:48.907789+01",551574441,"","","facebook_places",376406359100233,43.773052785361003,11.254744652995999,"Firenze, Piazza Del Duomo","Firenze"
"2019-02-25 16:39:31.317618+01",436955891,"","","facebook_places",409045225833574,55.950727620268999,37.492447600025997,"Долгопрудный ,  Лихачевское шоссе 18","Долгопрудный "
"2019-02-25 08:57:23.903052+01",338326316516612,"Красногвардеский 1-й пр., 21с2","","facebook_places",338326316516612,55.758009999999999,37.542639999999999,"Москва-Сити, башня ""Око""","Москва-Сити"
"2019-02-25 19:17:15.606327+01",433769851,"Первомайская ул., 9/4","Dolgoprudnyy, Moskovskaya Oblast', Russia","facebook_places",1442398182691115,55.931474017616999,37.520241737366000,"Теория Кухня&Бар","Теория Кухня&Бар"
"2019-02-25 18:56:24.559848+01",527692070,"","Dolgoprudyy, Moskovskaya Oblast', Russia","facebook_places",1428073447450407,55.930860000000003,37.519210000000001,"Московский Физико-Технический институт Аудиторный Корпус","Московский Физико-Технический институт Аудиторный Корпус"
"2019-02-25 10:25:59.350543+01",2160138364253041,"Улица Бутлерова, 12","","facebook_places",2160138364253041,55.651585652599998,37.527462698717997,"Антикафе #нарайоне","Антикафе #нарайоне"
"2019-02-22 20:45:46.27309+01",516749,"Россия, Москва, Поклонная улица","","facebook_places",161575337235863,55.735391392171998,37.516505892296003,"Поклонная Гора","Поклонная Гора"
"2019-02-25 10:28:07.171297+01",216440538934138,"Проспект Пацаева, 7к11","Dolgoprudnyy, Moskovskaya Oblast', Russia","facebook_places",216440538934138,55.945871595775003,37.499738931655998,"СССР Долгопрудный","СССР Долгопрудный"
"2019-02-23 00:32:32.880108+01",624188289,"","","facebook_places",200884576701810,55.604385542700001,38.106514709099997,"Фалт","Фалт"
"2019-02-25 08:58:14.286625+01",420259560,"Муксинова 2","","facebook_places",268785863301219,54.692714515016000,55.997849423311997,"Уфимский Юридический институт МВД","Уфимский Юридический институт МВД"
"2019-02-25 10:28:45.694918+01",274081267,"Садовая улица","Krasnodar","facebook_places",307373002747881,45.034700000000001,38.992989999999999,"Ргтэу-Учётно-Финансовый факультет","Ргтэу-Учётно-Финансовый факультет"
"2019-02-22 20:50:03.231482+01",419228518,"Грохольский переулок","Moscow, Russia","facebook_places",596765103753062,55.777468079999998,37.643961470000001,"НИИ Скорой Помощи им. Н.В. Склифосовского-приёмный покой","НИИ Скорой Помощи им. Н.В. Склифосовского-приёмный покой"
"2019-02-25 10:30:02.572088+01",330965252,"улица Бутлерова","Moskva","facebook_places",234798416679897,55.646219510925000,37.538490722672002,"Бутлерова Улица","Бутлерова Улица"
"2019-02-25 10:31:46.221165+01",806493857,"","","facebook_places",1375501642710947,45.046700000000001,38.928500000000000,"Кубанский государственный аграрный университет","Кубанский государственный аграрный университет"
"2019-02-25 10:51:35.705412+01",135832490238190,"Россия, Москва, Смольная улица, 24","","facebook_places",135832490238190,55.861055587187003,37.482716679755001,"Смольная 24 А","Смольная 24 А"
"2019-02-25 10:27:19.862939+01",1715157321856576," пл. Ростовского Стрелкового Полка Народного Ополчения, д. 2 ","Ростов-на-Дону","facebook_places",1715157321856576,47.989921667414002,40.078125000000000,"Ростовский государственный университет путей сообщения РГУПС - РИИЖТ","Ростовский государственный университет путей сообщения РГУПС - РИИЖТ"
"2019-02-25 10:32:12.72306+01",225773916,"40 Lenina pr.","Томск, Томская обл.","facebook_places",168851799869407,56.474139999999998,84.949830000000006,"ТУСУР","ТУСУР"
"2019-02-25 10:15:54.13906+01",910090451,"","","facebook_places",1379868568944381,55.924444444443999,37.527888888889002,"Новодачная","Новодачная"
"2019-02-25 10:27:35.729355+01",310421315,"","","facebook_places",103744379663779,53.983300000000000,-9.116700000000000,"Foxford","Foxford"
"2019-02-25 10:31:32.035884+01",1028072050,"Садовая 69","","facebook_places",1486084521618199,47.223055555556002,39.718055555555999,"Ростовский государственный экономический университет","Ростовский государственный экономический университет"
"2019-02-25 12:17:32.443928+01",824730981,"Milky Way Galaxy ","","facebook_places",317769168424184,26.287893412818999,50.211113723304997,"Planet Earth","Planet Earth"
"2019-02-22 20:51:20.443042+01",73055192,"Россия, Ленинградская область,Гатчинский район, поселок Рождественно","","facebook_places",163561790484953,55.571387384665996,38.097190500349001,"Яхт клуб ""ново-Рождественно""","Яхт клуб ""ново-Рождественно"""
"2019-02-25 16:33:10.812741+01",228339195,"","","facebook_places",226138057405840,55.534799999999997,37.809399999999997,"Moscow Oblast","Moscow Oblast"
"2019-02-25 10:32:29.497005+01",3527383,"Пестеля ул., 7","SanktPeterburg, Saint Petersburg City, Russia (Санкт-Петербург)","facebook_places",223494671012636,59.942189999999996,30.341139999999999,"Китайский Летчик Джао Да","Китайский Летчик Джао Да"
"2019-02-25 10:52:39.257434+01",213086242,"ул. Тверская, 11","Москва","facebook_places",336747169721773,55.760629999999999,37.609830000000002,"Министерство просвещения Российской Федерации","Министерство просвещения Российской Федерации"
"2019-02-25 15:19:15.389287+01",116231,"","","facebook_places",111777152182368,52.377699999999997,4.900100000000000,"Amsterdam, Netherlands","Amsterdam"
"2019-02-25 09:00:13.824631+01",603760389,"Невский пр., 47","Санкт-Петербург","facebook_places",403704416360434,59.932417924452999,30.347372571826000,"""Palkin Restaurant""","""Palkin Restaurant"""
"2019-02-25 10:18:23.315312+01",226884184,"Россия, Москва, метро Калужская","Москва","facebook_places",306277732764790,55.674968273316999,37.496696527213999,"Метро Калужская","Метро Калужская"
"2019-02-25 10:52:39.334936+01",721959800,"ул. Барышиха","","facebook_places",278777262229907,55.840548088170998,37.359975594990999,"Барышыха","Барышыха"
"2019-02-22 14:51:27.545477+01",1018517344,"Цюрих (Zürich, Switzerland)","","facebook_places",710075369125216,47.377079999999999,8.539560000000000,"Цюрих - Zürich, Switzerland","Цюрих - Zürich"
"2019-02-25 19:17:35.857175+01",527677659,"","","facebook_places",478931252189859,55.972561939999998,37.544972039999998,"Долгопрудный, Яхт-Клуб ""дельфин""","Долгопрудный"
"2019-02-25 12:20:00.567635+01",1700436253601242,"","","facebook_places",1700436253601242,51.712437270000002,39.193484190000000,"ЖК Московский Квартал","ЖК Московский Квартал"
"2019-02-22 14:53:06.407109+01",271082789,"Damrak, 1","Amsterdam, Netherlands","facebook_places",256546661058756,52.377090000000003,4.897980000000000,"Брюгге, Бельгия","Брюгге"
"2019-02-25 10:18:32.368387+01",2932497,"улица Большая Дмитровка, 20","Moscow, Russia","facebook_places",158786840809040,55.762568995296000,37.613208595562000,"Nobu Moscow","Nobu Moscow"
"2019-02-25 10:30:50.28866+01",274136345,"","","facebook_places",142928805723660,55.710299999999997,37.559199999999997,"Vorobyovy Gory","Vorobyovy Gory"
"2019-02-25 10:32:33.846628+01",199957224051596,"Ул. Правды 24, стр. 3","Москва","facebook_places",199957224051596,55.788040000000002,37.583840000000002,"vip_karaoke_vstrecha","vip_karaoke_vstrecha"
"2019-02-25 18:29:53.055368+01",217611320,"Миклухо-маклая","","facebook_places",397311560379089,55.638610000000000,37.541049999999998,"РУДН","РУДН"
"2019-02-25 10:35:37.576511+01",290716823,"","","facebook_places",112555852093515,55.648100000000000,37.857199999999999,"Kotelniki","Kotelniki"
"2019-02-25 12:08:09.766133+01",214466048,"Москва","Москва (Moscow, Russia)","facebook_places",284179628341979,55.709119585850999,37.541915804158997,"Смотровая Площадка МГУ Воробьёвы Горы","Смотровая Площадка МГУ Воробьёвы Горы"
"2019-02-25 10:54:27.541677+01",422256520,"ул. Гагарина, 67, Жуковский, Московская обл.","Zhukovskiy, Moskovskaya Oblast', Russia","facebook_places",1374853846134208,55.608240000000002,38.090940000000003,"Океан","Океан"
"2019-02-22 20:55:35.099101+01",1034561007,"проспект Ракетостроителей / prospekt Raketostroiteley .","","facebook_places",198767257168311,55.934630023617998,37.505404966566999,"Г Долгопрудный, пр-т Ракетостроителей, д 9, к 3","Г Долгопрудный"
"2019-02-22 20:55:43.39896+01",575925901,"улица Гагарина","Zhukovskiy, Moskovskaya Oblast', Russia","facebook_places",1418226578439924,55.608319999999999,38.092689999999998,"Стадион Фалт Мфти","Стадион Фалт Мфти"
"2019-02-25 09:00:56.237251+01",129524387727266,"Ул. Трифоновская, д. 57","","facebook_places",129524387727266,55.790225024976003,37.631142735429002,"НИУ ВШЭ","НИУ ВШЭ"
"2019-02-25 10:33:35.955616+01",723918,"Московская обл., Люберецкий р-н, Котельники г., Покровский 1-й пр-д, 5, ТРЦ Мега Белая Дача","Москва","facebook_places",208497999172378,55.654533955391003,37.844716580144002,"Starbucks","Starbucks"
"2019-02-25 12:08:30.205216+01",284251344,"ул. Свободы, 56","Moscow, Russia","facebook_places",307053726111017,55.860979999999998,37.449900000000000,"Тушинский Природный парк","Тушинский Природный парк"
"2019-02-25 12:08:35.627283+01",1018945646,"Кронверкский проспект, 49","San Petersburgo (Saint Petersburg, Russia)","facebook_places",1505538063094656,59.956989999999998,30.309329999999999,"Центр научной коммуникации - Университет ИТМО","Центр научной коммуникации - Университет ИТМО"
"2019-02-25 18:46:31.380831+01",465889743772671,"Мясницкая","","facebook_places",465889743772671,55.761511102919997,37.633195819918001,"НИУ ВШЭ","НИУ ВШЭ"
"2019-02-25 09:01:14.957273+01",1020539716,"","","facebook_places",624976330872759,55.839722222222001,37.568333333333001,"Петровско-Разумовское (платформа)","Петровско-Разумовское (платформа)"
"2019-02-25 09:01:40.967307+01",162187591388831,"Факультет вычислительной математики и кибернетики МГУ","","facebook_places",162187591388831,55.699171434598000,37.532095599624000,"Кафедра системного программирования ВМК МГУ","Кафедра системного программирования ВМК МГУ"
"2019-02-25 10:18:47.751935+01",26622801,"","","facebook_places",174945219294351,55.804965772163001,37.618941047001002,"Роща","Роща"
"2019-02-25 19:30:01.886644+01",283193114,"","","facebook_places",112904088720747,55.929699999999997,37.513300000000001,"Dolgoprudnyy, Moskovskaya Oblast', Russia","Dolgoprudnyy"
"2019-02-25 10:19:04.884516+01",1158617360911421,"Олимпийский проспект,1","г. Сочи, Краснодарский край","facebook_places",1158617360911421,43.414696497335001,39.949808120728001,"Парк науки и искусства ""Сириус""","Парк науки и искусства ""Сириус"""
"2019-02-25 13:56:06.744256+01",456135482,"","","facebook_places",101354339973563,55.865277780000000,37.564999999999998,"Beskudnikovsky District","Beskudnikovsky District"
"2019-02-25 14:03:00.400215+01",945110627,"г. Долгопрудный, ул. Московская, д. 25","","facebook_places",1424034974570218,55.955341300000001,37.516849499999999,"ЖК «Московские Водники»","ЖК «Московские Водники»"
"2019-02-25 10:56:31.111766+01",486003830,"ул. Сущевский Вал, 56","Москва","facebook_places",1494321194155459,55.790871686678997,37.620964418029999,"Кёрлинг клуб  ""Новая Лига""","Кёрлинг клуб  ""Новая Лига"""
"2019-02-25 12:09:49.828644+01",222587449,"ул. Пилотов, 38","","facebook_places",142731779070329,59.818739999999998,30.290710000000001,"Saint Petersburg State University of Civil Aviation","Saint Petersburg State University of Civil Aviation"
"2019-02-25 12:09:56.195563+01",1752916998350197,"Ул. Дыбенко","","facebook_places",1752916998350197,55.877541100000002,37.483003300000000,"Станция Метро Ховрино","Станция Метро Ховрино"
"2019-02-25 18:10:55.573377+01",217361074,"","","facebook_places",106544882716108,55.601111111111003,38.116111111111003,"Zhukovsky, Moscow Oblast","Zhukovsky"
"2019-02-25 18:30:10.241509+01",458047389,"Мясницкая ул, дом 13, стр 18","Moscow, Russia","facebook_places",632431260100342,55.762933503004000,37.632792592049000,"ФРИИ","ФРИИ"
"2019-02-25 10:51:34.720384+01",498022944,"Beregovaya str.","","facebook_places",449843881728748,55.915579193804000,37.491280775882998,"Поселок Набережный","Поселок Набережный"
"2019-02-25 12:10:02.020157+01",376899964,"Россия, Москва, Смольная улица, 63Б","Москва","facebook_places",262554680437458,55.870060000000002,37.469890000000000,"ТЦ Экстрим","ТЦ Экстрим"
"2019-02-25 09:02:07.35098+01",630963920634400,"","","facebook_places",630963920634400,55.797702251254002,49.141510164307000,"Суворовское ВВКУ","Суворовское ВВКУ"
"2019-02-25 10:19:15.031074+01",569068536632193,"","","facebook_places",569068536632193,55.909732949999999,37.225014260000002,"Салоники","Салоники"
"2019-02-25 12:41:51.264633+01",500625802,"","","facebook_places",105588176141470,,,"Atlantic Ocean","Atlantic Ocean"
"2019-02-25 12:10:48.105312+01",2269883249904037,"","","facebook_places",2269883249904037,55.763519670116999,37.551273284798000,"Unilever Russia","Unilever Russia"
"2019-02-25 12:44:17.61519+01",217436233,"Авиамоторная, д. 40","Москва (Moscow, Russia)","facebook_places",323299454379172,55.741750000000003,37.720170000000003,"Дворец Борьбы Имени Ивана Ярыгина","Дворец Борьбы Имени Ивана Ярыгина"
"2019-02-25 10:54:05.232603+01",697226613,"пр.Мира","","facebook_places",629797073786736,55.756100000000004,52.428899999999999,"Казанский федеральный университет","Казанский федеральный университет"
"2019-02-25 10:57:30.814481+01",148471804,"Мкрн.Северное Чертаново, д.1А, к.1","MOSKVA","facebook_places",566520770080218,55.637309864235000,37.597611709562997,"Qiwi HQ","Qiwi HQ"
"2019-02-25 09:02:10.953226+01",52882,"3555 SW 8th St","Miami, FL","facebook_places",114215478609821,25.765076716020001,-80.252900655933999,"Versailles","Versailles"
"2019-02-25 12:16:08.102272+01",1911112212238968,"Университетская наб., 7/9, Санкт-Петербург,","","facebook_places",1911112212238968,59.940269999999998,30.300879999999999,"СПбГУ","СПбГУ"
"2019-02-25 10:37:44.338943+01",150812752252966,"ул. Радио, д. 10А","","facebook_places",150812752252966,55.763150000000003,37.677889999999998,"МГОУ","МГОУ"
"2019-02-25 10:57:27.236171+01",275636560,"","","facebook_places",116918978447160,55.690557135428001,37.732656953582001,"Трц Атриум","Трц Атриум"
"2019-02-25 12:41:49.30007+01",499878244,"","Zhukovskiy, Moskovskaya Oblast', Russia","facebook_places",226934234017414,55.586567232299998,38.162900621799999,"Озеро в Кратово","Озеро в Кратово"
"2019-02-25 10:21:14.64141+01",279341495,"Московская обл., Лобня г., ул. Чехова, 5","","facebook_places",765681233443152,55.989631956407997,37.419485933563003,"Лобненский городской парк культуры и отдыха","Лобненский городской парк культуры и отдыха"
